-34.9253441,-71.3156315,Maule,07,Rauco,07305,11248,-,-,-,-,-,-,2,17.8
-36.05,-71.7667,Maule,07,Retiro,07405,21071,-,-,-,-,-,-,1,4.7
-35.2808267,-71.25995069999999,Maule,07,Rio Claro,07108,14753,-,-,-,-,-,-,3,20.3
-34.933333,-71.316667,Maule,07,Romeral,07306,16170,-,-,-,-,-,-,3,18.6
-34.9984205,-71.34458219999999,Maule,07,Sagrada Familia,07307,19469,-,-,-,-,-,-,1,5.1
-35.5364676,-71.48937049999999,Maule,07,San Clemente,07109,46292,-,-,-,-,-,-,-,0.0
-35.5957176,-71.729441,Maule,07,San Javier,07406,49451,-,-,-,7,7,8,8,16.2
-35.3074574,-71.5234986,Maule,07,San Rafael,07110,9959,-,-,-,-,-,-,2,20.1
-35.4232444,-71.6484804,Maule,07,Talca,07101,236724,34,37,42,48,51,51,51,21.5
-34.8702993,-71.1664033,Maule,07,Teno,07308,30850,-,-,-,-,-,-,1,3.2
-34.8411928,-72.0210791,Maule,07,Vichuquen,07309,4381,-,-,-,-,-,-,-,0.0
-35.6761961,-71.7439129,Maule,07,Villa Alegre,07407,17512,-,-,-,-,-,-,-,0.0
-35.750077,-71.58373279999999,Maule,07,Yerbas Buenas,07408,19200,-,-,-,-,-,-,-,0.0
-36.7468316,-72.2935937,Nuble,16,Bulnes,16102,22607,12,18,32,36,45,48,48,212.3
-36.6062618,-72.10233509999999,Nuble,16,Chillan,16101,198624,114,173,240,291,327,342,355,178.7
-36.6291031,-72.1397968,Nuble,16,Chillan Viejo,16103,33827,13,22,26,30,34,40,44,130.1
-36.1386156,-72.7945218,Nuble,16,Cobquecura,16202,5275,-,-,-,-,-,-,-,0.0
-36.4833,-72.7,Nuble,16,Coelemu,16203,16845,-,-,-,-,4,4,4,23.7
-36.6281927,-71.83417969999999,Nuble,16,Coihueco,16302,28375,-,-,-,6,7,8,11,38.8
-36.9,-72.0333,Nuble,16,El Carmen,16104,12334,-,-,-,-,-,-,3,24.3
-36.4,-72.39999999999999,Nuble,16,Ninhue,16204,5414,-,-,-,-,-,-,2,36.9
-36.256434,-72.09110969999999,Nuble,16,Niquen,16303,11567,-,-,-,-,-,-,2,17.3
-36.9667,-72.1,Nuble,16,Pemuco,16105,8639,-,-,-,-,-,-,4,46.3
-36.7,-71.8940937,Nuble,16,Pinto,16106,11880,-,-,6,9,10,10,10,84.2
-36.5267723,-72.4282133,Nuble,16,Portezuelo,16205,4940,-,-,-,-,-,-,1,20.2
-36.7338906,-72.46020310000002,Nuble,16,Quillon,16107,18777,4,7,15,17,22,22,23,122.5
-36.2832999,-72.5333,Nuble,16,Quirihue,16201,12192,-,-,-,-,4,4,4,32.8
-36.65256600000001,-72.5972962,Nuble,16,Ranquil,16206,6261,-,-,5,7,9,9,10,159.7
-36.42297110000001,-71.96463980000001,Nuble,16,San Carlos,16301,56252,8,13,13,19,28,29,31,55.1
-36.55,-71.55,Nuble,16,San Fabian,16304,4654,-,5,6,6,6,6,6,128.9
-36.533333,-72.43333299999999,Nuble,16,San Ignacio,16108,16624,-,-,-,6,6,6,6,36.1
-36.5,-72.2167,Nuble,16,San Nicolas,16305,12172,-,-,4,10,11,12,12,98.6
-36.4211406,-72.66059369999999,Nuble,16,Treguaco,16207,5696,-,-,-,-,-,-,-,0.0
-37.1220156,-72.0131562,Nuble,16,Yungay,16109,18596,-,7,10,26,37,38,42,225.9
-38.05,-71.316667,Biobio,08,Alto Biobio,08314,6775,-,-,-,-,-,-,-,0.0
-37.3313164,-71.67642769999999,Biobio,08,Antuco,08302,4306,-,-,-,-,-,-,-,0.0
-37.2457765,-73.3166644,Biobio,08,Arauco,08202,38679,-,5,6,6,6,6,6,15.5
-37.0332999,-72.39999999999999,Biobio,08,Cabrero,08303,30725,-,-,-,-,-,4,7,22.8
-37.8058201,-73.3919739,Biobio,08,Canete,08203,37003,-,-,-,-,-,-,-,0.0
-36.9374534,-73.0212059,Biobio,08,Chiguayante,08103,91180,6,18,26,32,35,40,41,45.0
-36.8201352,-73.0443904,Biobio,08,Concepcion,08101,238092,28,47,53,70,73,81,92,38.6
-38.0149266,-73.2292878,Biobio,08,Contulmo,08204,6330,-,-,-,-,-,-,-,0.0
-37.0340769,-73.1404838,Biobio,08,Coronel,08102,125829,-,11,12,13,18,18,18,14.3
-37.4762431,-73.3421243,Biobio,08,Curanilahue,08205,33892,-,-,-,-,-,-,1,3.0
-36.8237875,-72.66847179999999,Biobio,08,Florida,08104,11841,-,-,-,-,-,-,2,16.9
-36.7967459,-73.0820942,Biobio,08,Hualpen,08112,97273,-,39,50,67,74,83,93,95.6
-36.9737875,-72.9368437,Biobio,08,Hualqui,08105,26201,-,-,-,7,7,7,8,30.5
-37.271425,-72.7194906,Biobio,08,Laja,08304,23873,-,-,-,5,5,5,6,25.1
-37.6097143,-73.6483294,Biobio,08,Lebu,08201,27100,-,-,-,-,-,-,-,0.0
-37.6261237,-73.46226639999999,Biobio,08,Los Alamos,08206,22524,-,-,-,-,-,-,-,0.0
-37.4629159,-72.3612251,Biobio,08,Los Angeles,08301,218515,11,15,12,17,22,22,22,10.1
-37.0920575,-73.1545822,Biobio,08,Lota,08106,45750,-,-,-,-,-,-,1,2.2
-37.7178812,-72.23743429999999,Biobio,08,Mulchen,08305,31041,-,5,5,5,5,5,5,16.1
-37.5059062,-72.67378750000002,Biobio,08,Nacimiento,08306,27944,-,-,-,-,4,5,9,32.2
-37.5862531,-72.5320562,Biobio,08,Negrete,08307,10429,-,-,-,-,-,-,2,19.2
-36.7333,-72.9833,Biobio,08,Penco,08107,49865,-,-,-,5,5,5,9,18.0
-37.6875544,-71.9986626,Biobio,08,Quilaco,08308,4179,-,-,-,-,-,-,-,0.0
-37.4741645,-71.9836205,Biobio,08,Quilleco,08309,10032,-,-,-,-,-,-,-,0.0
-36.8305354,-73.1167368,Biobio,08,San Pedro de la Paz,08108,145906,18,50,56,63,71,73,80,54.8
-37.2620301,-72.72311189999999,Biobio,08,San Rosendo,08310,3611,-,-,-,-,-,-,-,0.0
-37.66670000000001,-72.0167,Biobio,08,Santa Barbara,08311,14592,-,-,-,-,-,-,2,13.7
-37.1749687,-72.9457031,Biobio,08,Santa Juana,08109,14779,-,-,-,-,-,-,-,0.0
-36.7247834,-73.1169808,Biobio,08,Talcahuano,08110,158345,-,23,29,36,45,46,56,35.4
-38.3419149,-73.495516,Biobio,08,Tirua,08207,11019,-,-,-,4,4,4,4,36.3
-36.6131562,-72.9588593,Biobio,08,Tome,08111,58729,4,6,9,25,30,30,37,63.0
-37.2923048,-71.95121859999999,Biobio,08,Tucapel,08312,15205,,-,-,-,-,-,1,6.6
-37.0833,-72.5667,Biobio,08,Yumbel,08313,22132,5,5,5,5,5,5,5,22.6
-37.8060734,-72.70380469999999,La Araucania,09,Angol,09201,56058,7,13,12,15,23,24,28,49.9
-38.7088593,-73.1678812,La Araucania,09,Carahue,09102,25486,-,-,-,-,6,6,18,70.6
-38.6005906,-72.8411406,La Araucania,09,Cholchol,09121,12341,-,-,-,-,-,4,4,32.4
-37.9582687,-72.4321187,La Araucania,09,Collipulli,09202,26148,-,-,-,-,-,-,1,3.8
-38.9320562,-72.0279843,La Araucania,09,Cunco,09103,18055,-,-,-,5,5,5,5,27.7
-38.4404247,-71.88974329999999,La Araucania,09,Curacautin,09203,18178,-,-,-,-,-,5,5,27.5
-39.3616465,-71.5890276,La Araucania,09,Curarrehue,09104,7802,-,-,-,-,4,4,4,51.3
-38.0553156,-72.38329999999999,La Araucania,09,Ercilla,09204,8458,-,-,-,-,-,-,3,35.5
-38.9573,-72.6269289,La Araucania,09,Freire,09105,25446,-,-,5,5,5,5,5,19.6
-38.4088593,-72.7821187,La Araucania,09,Galvarino,09106,12633,-,-,-,-,-,-,2,15.8
-39.1005597,-72.67636,La Araucania,09,Gorbea,09107,15148,4,6,7,10,10,10,10,66.0
